response_id,game,lockdown_period,hours,regularly_play,single_multi
R_3m4gEtF4OFDZWgM,1,during,0,yes,NA
R_3m4gEtF4OFDZWgM,2,during,0,yes,NA
R_3m4gEtF4OFDZWgM,3,during,8,yes,alone
R_3m4gEtF4OFDZWgM,4,during,0,yes,NA
R_3m4gEtF4OFDZWgM,5,during,0,yes,NA
R_3m4gEtF4OFDZWgM,6,during,2,yes,multiplayer
R_3m4gEtF4OFDZWgM,7,during,0,yes,NA
R_3m4gEtF4OFDZWgM,8,during,0,yes,NA
R_3m4gEtF4OFDZWgM,9,during,0,yes,NA
R_1jf9Sx7JAoAu6dB,1,before,0,yes,NA
R_1jf9Sx7JAoAu6dB,2,before,4,yes,multiplayer
R_1jf9Sx7JAoAu6dB,3,before,6,yes,multiplayer
R_1jf9Sx7JAoAu6dB,4,before,2,yes,multiplayer
R_1jf9Sx7JAoAu6dB,5,before,0,yes,NA
R_1jf9Sx7JAoAu6dB,6,before,8,yes,multiplayer
R_1jf9Sx7JAoAu6dB,7,before,0,yes,NA
R_1jf9Sx7JAoAu6dB,8,before,0,yes,NA
R_1jf9Sx7JAoAu6dB,9,before,0,yes,NA
R_1jf9Sx7JAoAu6dB,1,during,0,yes,NA
R_1jf9Sx7JAoAu6dB,2,during,8,yes,multiplayer
R_1jf9Sx7JAoAu6dB,3,during,12,yes,alone
R_1jf9Sx7JAoAu6dB,4,during,0,yes,NA
R_1jf9Sx7JAoAu6dB,5,during,0,yes,NA
R_1jf9Sx7JAoAu6dB,6,during,20,yes,alone
R_1jf9Sx7JAoAu6dB,7,during,0,yes,NA
R_1jf9Sx7JAoAu6dB,8,during,0,yes,NA
R_1jf9Sx7JAoAu6dB,9,during,0,yes,NA
R_10TobIjLKGhA3cQ,1,before,0,yes,NA
R_10TobIjLKGhA3cQ,2,before,7.5,yes,NA
R_10TobIjLKGhA3cQ,3,before,NA,yes,alone
R_10TobIjLKGhA3cQ,4,before,7.5,yes,multiplayer
R_10TobIjLKGhA3cQ,5,before,0,yes,NA
R_10TobIjLKGhA3cQ,6,before,0,yes,NA
R_10TobIjLKGhA3cQ,7,before,0,yes,NA
R_10TobIjLKGhA3cQ,8,before,0,yes,NA
R_10TobIjLKGhA3cQ,9,before,0,yes,NA
R_10TobIjLKGhA3cQ,1,during,0,yes,NA
R_10TobIjLKGhA3cQ,2,during,7.5,yes,alone
R_10TobIjLKGhA3cQ,3,during,0,yes,NA
R_10TobIjLKGhA3cQ,4,during,7.5,yes,multiplayer
R_10TobIjLKGhA3cQ,5,during,0,yes,NA
R_10TobIjLKGhA3cQ,6,during,0,yes,NA
R_10TobIjLKGhA3cQ,7,during,0,yes,NA
R_10TobIjLKGhA3cQ,8,during,0,yes,NA
R_10TobIjLKGhA3cQ,9,during,0,yes,NA
R_1oCk4T1oiygv2K1,1,before,0,yes,multiplayer
R_1oCk4T1oiygv2K1,2,before,0,yes,NA
R_1oCk4T1oiygv2K1,3,before,0,yes,multiplayer
R_1oCk4T1oiygv2K1,4,before,0,yes,alone
R_1oCk4T1oiygv2K1,5,before,0,yes,NA
R_1oCk4T1oiygv2K1,6,before,0,yes,alone
R_1oCk4T1oiygv2K1,7,before,0,yes,NA
R_1oCk4T1oiygv2K1,8,before,0,yes,NA
R_1oCk4T1oiygv2K1,9,before,0,yes,NA
R_1oCk4T1oiygv2K1,1,during,0,yes,multiplayer
R_1oCk4T1oiygv2K1,2,during,0,yes,NA
R_1oCk4T1oiygv2K1,3,during,0,yes,multiplayer
R_1oCk4T1oiygv2K1,4,during,0,yes,alone
R_1oCk4T1oiygv2K1,5,during,0,yes,NA
R_1oCk4T1oiygv2K1,6,during,0,yes,alone
R_1oCk4T1oiygv2K1,7,during,0,yes,alone
R_1oCk4T1oiygv2K1,8,during,0,yes,multiplayer
R_1oCk4T1oiygv2K1,9,during,0,yes,NA
R_3oQRoNnZNzfXRdA,1,before,NA,no,NA
R_3oQRoNnZNzfXRdA,2,before,NA,no,NA
R_3oQRoNnZNzfXRdA,3,before,NA,no,NA
R_3oQRoNnZNzfXRdA,4,before,NA,no,NA
R_3oQRoNnZNzfXRdA,5,before,NA,no,NA
R_3oQRoNnZNzfXRdA,6,before,NA,no,NA
R_3oQRoNnZNzfXRdA,7,before,NA,no,NA
R_3oQRoNnZNzfXRdA,8,before,NA,no,NA
R_3oQRoNnZNzfXRdA,9,before,NA,no,NA
R_3oQRoNnZNzfXRdA,1,during,0,yes,NA
R_3oQRoNnZNzfXRdA,2,during,5,yes,alone
R_3oQRoNnZNzfXRdA,3,during,5,yes,alone
R_3oQRoNnZNzfXRdA,4,during,0,yes,NA
R_3oQRoNnZNzfXRdA,5,during,0,yes,NA
R_3oQRoNnZNzfXRdA,6,during,0,yes,NA
R_3oQRoNnZNzfXRdA,7,during,40,yes,multiplayer
R_3oQRoNnZNzfXRdA,8,during,0,yes,NA
R_3oQRoNnZNzfXRdA,9,during,0,yes,NA
R_2OPDHtEfJyTCxsv,1,before,0,yes,NA
R_2OPDHtEfJyTCxsv,2,before,3.5,yes,alone
R_2OPDHtEfJyTCxsv,3,before,0,yes,NA
R_2OPDHtEfJyTCxsv,4,before,0,yes,NA
R_2OPDHtEfJyTCxsv,5,before,0,yes,NA
R_2OPDHtEfJyTCxsv,6,before,24.5,yes,alone
R_2OPDHtEfJyTCxsv,7,before,0,yes,NA
R_2OPDHtEfJyTCxsv,8,before,7,yes,alone
R_2OPDHtEfJyTCxsv,9,before,0,yes,NA
R_2OPDHtEfJyTCxsv,1,during,0,yes,NA
R_2OPDHtEfJyTCxsv,2,during,7,yes,alone
R_2OPDHtEfJyTCxsv,3,during,0,yes,NA
R_2OPDHtEfJyTCxsv,4,during,0,yes,NA
R_2OPDHtEfJyTCxsv,5,during,0,yes,NA
R_2OPDHtEfJyTCxsv,6,during,14,yes,alone
R_2OPDHtEfJyTCxsv,7,during,0,yes,NA
R_2OPDHtEfJyTCxsv,8,during,24,yes,alone
R_2OPDHtEfJyTCxsv,9,during,0,yes,NA
R_3dEN30zDtOpYP25,1,before,NA,no,NA
R_3dEN30zDtOpYP25,2,before,NA,no,NA
R_3dEN30zDtOpYP25,3,before,NA,no,NA
R_3dEN30zDtOpYP25,4,before,NA,no,NA
R_3dEN30zDtOpYP25,5,before,NA,no,NA
R_3dEN30zDtOpYP25,6,before,NA,no,NA
R_3dEN30zDtOpYP25,7,before,NA,no,NA
R_3dEN30zDtOpYP25,8,before,NA,no,NA
R_3dEN30zDtOpYP25,9,before,NA,no,NA
R_3dEN30zDtOpYP25,1,during,0,yes,NA
R_3dEN30zDtOpYP25,2,during,0,yes,alone
R_3dEN30zDtOpYP25,3,during,0,yes,NA
R_3dEN30zDtOpYP25,4,during,0,yes,NA
R_3dEN30zDtOpYP25,5,during,0,yes,NA
R_3dEN30zDtOpYP25,6,during,0,yes,NA
R_3dEN30zDtOpYP25,7,during,0,yes,NA
R_3dEN30zDtOpYP25,8,during,0,yes,NA
R_3dEN30zDtOpYP25,9,during,0,yes,NA
R_2rhWa2106Du6K5T,1,before,0,yes,NA
R_2rhWa2106Du6K5T,2,before,0,yes,NA
R_2rhWa2106Du6K5T,3,before,28.799999999999997,yes,multiplayer
R_2rhWa2106Du6K5T,4,before,7.199999999999999,yes,multiplayer
R_2rhWa2106Du6K5T,5,before,0,yes,NA
R_2rhWa2106Du6K5T,6,before,7.199999999999999,yes,alone
R_2rhWa2106Du6K5T,7,before,0,yes,NA
R_2rhWa2106Du6K5T,8,before,0,yes,NA
R_2rhWa2106Du6K5T,9,before,0,yes,NA
R_2rhWa2106Du6K5T,1,during,NA,yes,NA
R_2rhWa2106Du6K5T,2,during,NA,yes,NA
R_2rhWa2106Du6K5T,3,during,NA,yes,multiplayer
R_2rhWa2106Du6K5T,4,during,NA,yes,multiplayer
R_2rhWa2106Du6K5T,5,during,NA,yes,NA
R_2rhWa2106Du6K5T,6,during,NA,yes,alone
R_2rhWa2106Du6K5T,7,during,NA,yes,NA
R_2rhWa2106Du6K5T,8,during,NA,yes,NA
R_2rhWa2106Du6K5T,9,during,NA,yes,NA
R_29sTVuZYJRxiKzv,1,before,0,yes,NA
R_29sTVuZYJRxiKzv,2,before,0,yes,NA
R_29sTVuZYJRxiKzv,3,before,4,yes,alone
R_29sTVuZYJRxiKzv,4,before,4,yes,alone
R_29sTVuZYJRxiKzv,5,before,0,yes,NA
R_29sTVuZYJRxiKzv,6,before,0,yes,NA
R_29sTVuZYJRxiKzv,7,before,0,yes,NA
R_29sTVuZYJRxiKzv,8,before,0,yes,NA
R_29sTVuZYJRxiKzv,9,before,0,yes,NA
R_29sTVuZYJRxiKzv,1,during,0,yes,NA
R_29sTVuZYJRxiKzv,2,during,0,yes,NA
R_29sTVuZYJRxiKzv,3,during,10.5,yes,multiplayer
R_29sTVuZYJRxiKzv,4,during,10.5,yes,alone
R_29sTVuZYJRxiKzv,5,during,0,yes,NA
R_29sTVuZYJRxiKzv,6,during,0,yes,NA
R_29sTVuZYJRxiKzv,7,during,0,yes,NA
R_29sTVuZYJRxiKzv,8,during,0,yes,NA
R_29sTVuZYJRxiKzv,9,during,0,yes,NA
R_1E0SL2RcGCHB4YG,1,before,NA,no,NA
R_1E0SL2RcGCHB4YG,2,before,NA,no,NA
R_1E0SL2RcGCHB4YG,3,before,NA,no,NA
R_1E0SL2RcGCHB4YG,4,before,NA,no,NA
R_1E0SL2RcGCHB4YG,5,before,NA,no,NA
R_1E0SL2RcGCHB4YG,6,before,NA,no,NA
R_1E0SL2RcGCHB4YG,7,before,NA,no,NA
R_1E0SL2RcGCHB4YG,8,before,NA,no,NA
R_1E0SL2RcGCHB4YG,9,before,NA,no,NA
R_1E0SL2RcGCHB4YG,1,during,0,yes,NA
R_1E0SL2RcGCHB4YG,2,during,0,yes,NA
R_1E0SL2RcGCHB4YG,3,during,6,yes,alone
R_1E0SL2RcGCHB4YG,4,during,0,yes,NA
R_1E0SL2RcGCHB4YG,5,during,0,yes,NA
R_1E0SL2RcGCHB4YG,6,during,18,yes,alone
R_1E0SL2RcGCHB4YG,7,during,0,yes,NA
R_1E0SL2RcGCHB4YG,8,during,0,yes,NA
R_1E0SL2RcGCHB4YG,9,during,0,yes,NA
R_2CTWdkSw6ViCuJq,1,before,7.000000000000001,yes,multiplayer
R_2CTWdkSw6ViCuJq,2,before,1.4000000000000001,yes,multiplayer
R_2CTWdkSw6ViCuJq,3,before,1.4000000000000001,yes,multiplayer
R_2CTWdkSw6ViCuJq,4,before,2.8000000000000003,yes,multiplayer
R_2CTWdkSw6ViCuJq,5,before,0,yes,NA
R_2CTWdkSw6ViCuJq,6,before,0,yes,NA
R_2CTWdkSw6ViCuJq,7,before,0,yes,NA
R_2CTWdkSw6ViCuJq,8,before,1.4000000000000001,yes,multiplayer
R_2CTWdkSw6ViCuJq,9,before,0,yes,NA
R_2CTWdkSw6ViCuJq,1,during,16,yes,multiplayer
R_2CTWdkSw6ViCuJq,2,during,0,yes,NA
R_2CTWdkSw6ViCuJq,3,during,16,yes,multiplayer
R_2CTWdkSw6ViCuJq,4,during,0,yes,NA
R_2CTWdkSw6ViCuJq,5,during,0,yes,NA
R_2CTWdkSw6ViCuJq,6,during,0,yes,NA
R_2CTWdkSw6ViCuJq,7,during,0,yes,NA
R_2CTWdkSw6ViCuJq,8,during,0,yes,NA
R_2CTWdkSw6ViCuJq,9,during,0,yes,NA
R_111rjgTikYEbPtb,1,before,0,yes,NA
R_111rjgTikYEbPtb,2,before,0,yes,NA
R_111rjgTikYEbPtb,3,before,2,yes,alone
R_111rjgTikYEbPtb,4,before,0,yes,NA
R_111rjgTikYEbPtb,5,before,4,yes,alone
R_111rjgTikYEbPtb,6,before,10,yes,alone
R_111rjgTikYEbPtb,7,before,2,yes,alone
R_111rjgTikYEbPtb,8,before,2,yes,alone
R_111rjgTikYEbPtb,9,before,0,yes,NA
R_111rjgTikYEbPtb,1,during,0,yes,NA
R_111rjgTikYEbPtb,2,during,0,yes,NA
R_111rjgTikYEbPtb,3,during,0,yes,NA
R_111rjgTikYEbPtb,4,during,0,yes,NA
R_111rjgTikYEbPtb,5,during,8,yes,alone
R_111rjgTikYEbPtb,6,during,56,yes,multiplayer
R_111rjgTikYEbPtb,7,during,16,yes,alone
R_111rjgTikYEbPtb,8,during,0,yes,NA
R_111rjgTikYEbPtb,9,during,0,yes,NA
R_1IFBVZISRpLTJit,1,before,0,yes,multiplayer
R_1IFBVZISRpLTJit,2,before,0,yes,NA
R_1IFBVZISRpLTJit,3,before,0,yes,NA
R_1IFBVZISRpLTJit,4,before,0,yes,multiplayer
R_1IFBVZISRpLTJit,5,before,0,yes,NA
R_1IFBVZISRpLTJit,6,before,0,yes,alone
R_1IFBVZISRpLTJit,7,before,0,yes,alone
R_1IFBVZISRpLTJit,8,before,0,yes,alone
R_1IFBVZISRpLTJit,9,before,0,yes,alone
R_1IFBVZISRpLTJit,1,during,0,yes,NA
R_1IFBVZISRpLTJit,2,during,0,yes,alone
R_1IFBVZISRpLTJit,3,during,0,yes,alone
R_1IFBVZISRpLTJit,4,during,0,yes,multiplayer
R_1IFBVZISRpLTJit,5,during,0,yes,NA
R_1IFBVZISRpLTJit,6,during,0,yes,NA
R_1IFBVZISRpLTJit,7,during,0,yes,NA
R_1IFBVZISRpLTJit,8,during,0,yes,NA
R_1IFBVZISRpLTJit,9,during,0,yes,NA
R_2zUqq1urUzBGq6C,1,before,1.2,yes,multiplayer
R_2zUqq1urUzBGq6C,2,before,12,yes,alone
R_2zUqq1urUzBGq6C,3,before,2.4,yes,alone
R_2zUqq1urUzBGq6C,4,before,0,yes,NA
R_2zUqq1urUzBGq6C,5,before,0,yes,NA
R_2zUqq1urUzBGq6C,6,before,8.4,yes,alone
R_2zUqq1urUzBGq6C,7,before,0,yes,NA
R_2zUqq1urUzBGq6C,8,before,0,yes,NA
R_2zUqq1urUzBGq6C,9,before,0,yes,NA
R_2zUqq1urUzBGq6C,1,during,1.2,yes,multiplayer
R_2zUqq1urUzBGq6C,2,during,12,yes,alone
R_2zUqq1urUzBGq6C,3,during,2.4,yes,alone
R_2zUqq1urUzBGq6C,4,during,0,yes,NA
R_2zUqq1urUzBGq6C,5,during,0,yes,NA
R_2zUqq1urUzBGq6C,6,during,7.199999999999999,yes,alone
R_2zUqq1urUzBGq6C,7,during,0,yes,NA
R_2zUqq1urUzBGq6C,8,during,1.2,yes,alone
R_2zUqq1urUzBGq6C,9,during,0,yes,NA
R_ykakyVymnlCDlQZ,1,before,NA,no,NA
R_ykakyVymnlCDlQZ,2,before,NA,no,NA
R_ykakyVymnlCDlQZ,3,before,NA,no,NA
R_ykakyVymnlCDlQZ,4,before,NA,no,NA
R_ykakyVymnlCDlQZ,5,before,NA,no,NA
R_ykakyVymnlCDlQZ,6,before,NA,no,NA
R_ykakyVymnlCDlQZ,7,before,NA,no,NA
R_ykakyVymnlCDlQZ,8,before,NA,no,NA
R_ykakyVymnlCDlQZ,9,before,NA,no,NA
R_ykakyVymnlCDlQZ,1,during,NA,no,NA
R_ykakyVymnlCDlQZ,2,during,NA,no,NA
R_ykakyVymnlCDlQZ,3,during,NA,no,NA
R_ykakyVymnlCDlQZ,4,during,NA,no,NA
R_ykakyVymnlCDlQZ,5,during,NA,no,NA
R_ykakyVymnlCDlQZ,6,during,NA,no,NA
R_ykakyVymnlCDlQZ,7,during,NA,no,NA
R_ykakyVymnlCDlQZ,8,during,NA,no,NA
R_ykakyVymnlCDlQZ,9,during,NA,no,NA
R_pJBqW9a6blfxMnn,1,before,0,yes,NA
R_pJBqW9a6blfxMnn,2,before,1.2,yes,alone
R_pJBqW9a6blfxMnn,3,before,0,yes,multiplayer
R_pJBqW9a6blfxMnn,4,before,0,yes,NA
R_pJBqW9a6blfxMnn,5,before,0,yes,NA
R_pJBqW9a6blfxMnn,6,before,10.799999999999999,yes,alone
R_pJBqW9a6blfxMnn,7,before,0,yes,NA
R_pJBqW9a6blfxMnn,8,before,0,yes,alone
R_pJBqW9a6blfxMnn,9,before,0,yes,alone
R_pJBqW9a6blfxMnn,1,during,0,yes,NA
R_pJBqW9a6blfxMnn,2,during,1.75,yes,alone
R_pJBqW9a6blfxMnn,3,during,1.75,yes,multiplayer
R_pJBqW9a6blfxMnn,4,during,0,yes,NA
R_pJBqW9a6blfxMnn,5,during,0,yes,NA
R_pJBqW9a6blfxMnn,6,during,28,yes,alone
R_pJBqW9a6blfxMnn,7,during,3.5,yes,NA
R_pJBqW9a6blfxMnn,8,during,0,yes,NA
R_pJBqW9a6blfxMnn,9,during,0,yes,NA
R_2aM58IL6PRjl31M,1,before,12.15,yes,alone
R_2aM58IL6PRjl31M,2,before,2.7,yes,alone
R_2aM58IL6PRjl31M,3,before,0,yes,NA
R_2aM58IL6PRjl31M,4,before,0,yes,NA
R_2aM58IL6PRjl31M,5,before,0,yes,NA
R_2aM58IL6PRjl31M,6,before,8.100000000000001,yes,alone
R_2aM58IL6PRjl31M,7,before,4.050000000000001,yes,alone
R_2aM58IL6PRjl31M,8,before,0,yes,NA
R_2aM58IL6PRjl31M,9,before,0,yes,NA
R_2aM58IL6PRjl31M,1,during,11,yes,alone
R_2aM58IL6PRjl31M,2,during,5.5,yes,alone
R_2aM58IL6PRjl31M,3,during,0,yes,NA
R_2aM58IL6PRjl31M,4,during,0,yes,NA
R_2aM58IL6PRjl31M,5,during,0,yes,NA
R_2aM58IL6PRjl31M,6,during,38.5,yes,multiplayer
R_2aM58IL6PRjl31M,7,during,0,yes,NA
R_2aM58IL6PRjl31M,8,during,0,yes,NA
R_2aM58IL6PRjl31M,9,during,0,yes,NA
R_BSsMj7rx2Tnixot,1,before,0,yes,multiplayer
R_BSsMj7rx2Tnixot,2,before,0.27,yes,alone
R_BSsMj7rx2Tnixot,3,before,6.75,yes,multiplayer
R_BSsMj7rx2Tnixot,4,before,10.8,yes,multiplayer
R_BSsMj7rx2Tnixot,5,before,0,yes,NA
R_BSsMj7rx2Tnixot,6,before,6.75,yes,alone
R_BSsMj7rx2Tnixot,7,before,0,yes,NA
R_BSsMj7rx2Tnixot,8,before,2.43,yes,alone
R_BSsMj7rx2Tnixot,9,before,0,yes,NA
R_BSsMj7rx2Tnixot,1,during,0,yes,multiplayer
R_BSsMj7rx2Tnixot,2,during,2.5,yes,alone
R_BSsMj7rx2Tnixot,3,during,3.75,yes,multiplayer
R_BSsMj7rx2Tnixot,4,during,10,yes,multiplayer
R_BSsMj7rx2Tnixot,5,during,0,yes,NA
R_BSsMj7rx2Tnixot,6,during,5,yes,alone
R_BSsMj7rx2Tnixot,7,during,0,yes,NA
R_BSsMj7rx2Tnixot,8,during,3.75,yes,alone
R_BSsMj7rx2Tnixot,9,during,0,yes,NA
R_2SeikFcu2AS9w7X,1,before,0,yes,NA
R_2SeikFcu2AS9w7X,2,before,2,yes,alone
R_2SeikFcu2AS9w7X,3,before,2,yes,alone
R_2SeikFcu2AS9w7X,4,before,0,yes,NA
R_2SeikFcu2AS9w7X,5,before,0,yes,NA
R_2SeikFcu2AS9w7X,6,before,0,yes,NA
R_2SeikFcu2AS9w7X,7,before,8,yes,alone
R_2SeikFcu2AS9w7X,8,before,8,yes,alone
R_2SeikFcu2AS9w7X,9,before,0,yes,alone
R_2SeikFcu2AS9w7X,1,during,4.4,yes,NA
R_2SeikFcu2AS9w7X,2,during,0,yes,alone
R_2SeikFcu2AS9w7X,3,during,0,yes,NA
R_2SeikFcu2AS9w7X,4,during,0,yes,NA
R_2SeikFcu2AS9w7X,5,during,0,yes,NA
R_2SeikFcu2AS9w7X,6,during,0,yes,NA
R_2SeikFcu2AS9w7X,7,during,13.2,yes,alone
R_2SeikFcu2AS9w7X,8,during,4.4,yes,multiplayer
R_2SeikFcu2AS9w7X,9,during,0,yes,NA
R_2e9aZobX5Mrf2mF,1,before,0,yes,NA
R_2e9aZobX5Mrf2mF,2,before,0,yes,NA
R_2e9aZobX5Mrf2mF,3,before,0,yes,NA
R_2e9aZobX5Mrf2mF,4,before,0,yes,NA
R_2e9aZobX5Mrf2mF,5,before,0,yes,NA
R_2e9aZobX5Mrf2mF,6,before,21,yes,alone
R_2e9aZobX5Mrf2mF,7,before,0,yes,NA
R_2e9aZobX5Mrf2mF,8,before,39,yes,alone
R_2e9aZobX5Mrf2mF,9,before,0,yes,NA
R_2e9aZobX5Mrf2mF,1,during,0,yes,NA
R_2e9aZobX5Mrf2mF,2,during,0,yes,NA
R_2e9aZobX5Mrf2mF,3,during,0,yes,NA
R_2e9aZobX5Mrf2mF,4,during,0,yes,NA
R_2e9aZobX5Mrf2mF,5,during,0,yes,NA
R_2e9aZobX5Mrf2mF,6,during,17.8,yes,alone
R_2e9aZobX5Mrf2mF,7,during,0,yes,NA
R_2e9aZobX5Mrf2mF,8,during,71.2,yes,alone
R_2e9aZobX5Mrf2mF,9,during,0,yes,NA
R_SOViMCN9d7ybO8h,1,before,0,yes,NA
R_SOViMCN9d7ybO8h,2,before,2,yes,alone
R_SOViMCN9d7ybO8h,3,before,0,yes,NA
R_SOViMCN9d7ybO8h,4,before,0,yes,NA
R_SOViMCN9d7ybO8h,5,before,1,yes,multiplayer
R_SOViMCN9d7ybO8h,6,before,17,yes,alone
R_SOViMCN9d7ybO8h,7,before,0,yes,NA
R_SOViMCN9d7ybO8h,8,before,0,yes,NA
R_SOViMCN9d7ybO8h,9,before,0,yes,NA
R_SOViMCN9d7ybO8h,1,during,0,yes,NA
R_SOViMCN9d7ybO8h,2,during,0,yes,NA
R_SOViMCN9d7ybO8h,3,during,0,yes,NA
R_SOViMCN9d7ybO8h,4,during,0,yes,NA
R_SOViMCN9d7ybO8h,5,during,0,yes,NA
R_SOViMCN9d7ybO8h,6,during,60,yes,NA
R_SOViMCN9d7ybO8h,7,during,0,yes,NA
R_SOViMCN9d7ybO8h,8,during,0,yes,NA
R_SOViMCN9d7ybO8h,9,during,0,yes,NA
R_3CJmLr5kxXIjcgY,1,before,0,yes,NA
R_3CJmLr5kxXIjcgY,2,before,0,yes,alone
R_3CJmLr5kxXIjcgY,3,before,0,yes,NA
R_3CJmLr5kxXIjcgY,4,before,0,yes,multiplayer
R_3CJmLr5kxXIjcgY,5,before,0,yes,NA
R_3CJmLr5kxXIjcgY,6,before,0,yes,NA
R_3CJmLr5kxXIjcgY,7,before,0,yes,NA
R_3CJmLr5kxXIjcgY,8,before,0,yes,NA
R_3CJmLr5kxXIjcgY,9,before,0,yes,NA
R_3CJmLr5kxXIjcgY,1,during,0,yes,alone
R_3CJmLr5kxXIjcgY,2,during,0,yes,alone
R_3CJmLr5kxXIjcgY,3,during,0,yes,NA
R_3CJmLr5kxXIjcgY,4,during,0,yes,multiplayer
R_3CJmLr5kxXIjcgY,5,during,0,yes,NA
R_3CJmLr5kxXIjcgY,6,during,0,yes,alone
R_3CJmLr5kxXIjcgY,7,during,0,yes,NA
R_3CJmLr5kxXIjcgY,8,during,0,yes,NA
R_3CJmLr5kxXIjcgY,9,during,0,yes,NA
R_1llE7wmaJfKwhMv,1,before,NA,no,NA
R_1llE7wmaJfKwhMv,2,before,NA,no,NA
R_1llE7wmaJfKwhMv,3,before,NA,no,NA
R_1llE7wmaJfKwhMv,4,before,NA,no,NA
R_1llE7wmaJfKwhMv,5,before,NA,no,NA
R_1llE7wmaJfKwhMv,6,before,NA,no,NA
R_1llE7wmaJfKwhMv,7,before,NA,no,NA
R_1llE7wmaJfKwhMv,8,before,NA,no,NA
R_1llE7wmaJfKwhMv,9,before,NA,no,NA
R_1llE7wmaJfKwhMv,1,during,0.32,yes,alone
R_1llE7wmaJfKwhMv,2,during,0,yes,NA
R_1llE7wmaJfKwhMv,3,during,0,yes,NA
R_1llE7wmaJfKwhMv,4,during,0,yes,NA
R_1llE7wmaJfKwhMv,5,during,0,yes,NA
R_1llE7wmaJfKwhMv,6,during,0,yes,NA
R_1llE7wmaJfKwhMv,7,during,31.68,yes,multiplayer
R_1llE7wmaJfKwhMv,8,during,0,yes,NA
R_1llE7wmaJfKwhMv,9,during,0,yes,NA
R_3M4IeaDW99mC9dK,1,before,0,yes,NA
R_3M4IeaDW99mC9dK,2,before,0,yes,NA
R_3M4IeaDW99mC9dK,3,before,15,yes,multiplayer
R_3M4IeaDW99mC9dK,4,before,0,yes,NA
R_3M4IeaDW99mC9dK,5,before,0,yes,NA
R_3M4IeaDW99mC9dK,6,before,15,yes,alone
R_3M4IeaDW99mC9dK,7,before,0,yes,NA
R_3M4IeaDW99mC9dK,8,before,0,yes,NA
R_3M4IeaDW99mC9dK,9,before,0,yes,NA
R_3M4IeaDW99mC9dK,1,during,0,yes,NA
R_3M4IeaDW99mC9dK,2,during,0,yes,NA
R_3M4IeaDW99mC9dK,3,during,30.099999999999998,yes,multiplayer
R_3M4IeaDW99mC9dK,4,during,0,yes,NA
R_3M4IeaDW99mC9dK,5,during,0,yes,NA
R_3M4IeaDW99mC9dK,6,during,12.9,yes,alone
R_3M4IeaDW99mC9dK,7,during,0,yes,NA
R_3M4IeaDW99mC9dK,8,during,0,yes,NA
R_3M4IeaDW99mC9dK,9,during,0,yes,NA
R_3hEAA1sGTLuhlZP,1,before,0,yes,NA
R_3hEAA1sGTLuhlZP,2,before,0,yes,NA
R_3hEAA1sGTLuhlZP,3,before,14.7,yes,multiplayer
R_3hEAA1sGTLuhlZP,4,before,4.2,yes,multiplayer
R_3hEAA1sGTLuhlZP,5,before,0,yes,NA
R_3hEAA1sGTLuhlZP,6,before,2.1,yes,alone
R_3hEAA1sGTLuhlZP,7,before,0,yes,NA
R_3hEAA1sGTLuhlZP,8,before,0,yes,NA
R_3hEAA1sGTLuhlZP,9,before,0,yes,NA
R_3hEAA1sGTLuhlZP,1,during,0,yes,NA
R_3hEAA1sGTLuhlZP,2,during,0,yes,NA
R_3hEAA1sGTLuhlZP,3,during,28,yes,multiplayer
R_3hEAA1sGTLuhlZP,4,during,4,yes,multiplayer
R_3hEAA1sGTLuhlZP,5,during,0,yes,NA
R_3hEAA1sGTLuhlZP,6,during,8,yes,alone
R_3hEAA1sGTLuhlZP,7,during,0,yes,NA
R_3hEAA1sGTLuhlZP,8,during,0,yes,NA
R_3hEAA1sGTLuhlZP,9,during,0,yes,NA
R_2xY2K6LH7A68nB1,1,before,NA,no,NA
R_2xY2K6LH7A68nB1,2,before,NA,no,NA
R_2xY2K6LH7A68nB1,3,before,NA,no,NA
R_2xY2K6LH7A68nB1,4,before,NA,no,NA
R_2xY2K6LH7A68nB1,5,before,NA,no,NA
R_2xY2K6LH7A68nB1,6,before,NA,no,NA
R_2xY2K6LH7A68nB1,7,before,NA,no,NA
R_2xY2K6LH7A68nB1,8,before,NA,no,NA
R_2xY2K6LH7A68nB1,9,before,NA,no,NA
R_2xY2K6LH7A68nB1,1,during,0,yes,NA
R_2xY2K6LH7A68nB1,2,during,0,yes,NA
R_2xY2K6LH7A68nB1,3,during,0,yes,NA
R_2xY2K6LH7A68nB1,4,during,0,yes,NA
R_2xY2K6LH7A68nB1,5,during,0,yes,NA
R_2xY2K6LH7A68nB1,6,during,5.250000000000001,yes,alone
R_2xY2K6LH7A68nB1,7,during,0,yes,NA
R_2xY2K6LH7A68nB1,8,during,0,yes,NA
R_2xY2K6LH7A68nB1,9,during,1.7500000000000002,yes,alone
R_1Ka3YhFFxRPhu6A,1,before,0,yes,multiplayer
R_1Ka3YhFFxRPhu6A,2,before,0,yes,NA
R_1Ka3YhFFxRPhu6A,3,before,4.5,yes,alone
R_1Ka3YhFFxRPhu6A,4,before,22.5,yes,multiplayer
R_1Ka3YhFFxRPhu6A,5,before,0,yes,NA
R_1Ka3YhFFxRPhu6A,6,before,3,yes,alone
R_1Ka3YhFFxRPhu6A,7,before,0,yes,NA
